DBUID,DBRPLAMX,DBRPLAMY,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,FEDUID,FEDNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,DAUID,HR_UID,ENG_LABEL,FRE_LABEL,Shape_Leng,Shape_Area
"35370751006",6948702.13594001,695609.58763500,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751007",6948651.28723501,695482.85849001,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751008",6949023.22976001,695427.91288500,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751009",6949499.02729501,695202.77959000,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751010",6948457.69021001,695428.30795500,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751011",6947873.35012001,695481.44715000,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751012",6949877.23552000,695084.44828000,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370751013",6946472.04857001,696138.82885500,"35",Ontario,"3537",Essex,CTY,"3537028",Amherstburg,"3537028",Amherstburg,T,"3570",Windsor--Sarnia,"35026",Essex,"559","1","559","35559",Windsor,B,"5590172.00","0172.00","35370047","35370751","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850002",6953776.98714001,721409.25583000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850003",6953959.08070500,721213.28509000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850004",6953785.95571501,721133.71652500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850005",6953819.75688001,720899.60768000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850006",6953561.95772500,721063.61461001,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370850007",6953546.28895500,721221.66620500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590002.01","0002.01","35370034","35370850","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851001",6959959.89300501,728459.67664000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851004",6959996.27755000,727341.76804001,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851006",6960247.79365501,727466.49639000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851009",6960090.02857000,727740.72908501,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851010",6960178.43930001,727933.28100000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851011",6960255.29997001,727705.01300000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851012",6960097.56370500,727910.55604000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851013",6959598.31428000,727357.95900000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370851014",6959759.32130501,727696.69876000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370851","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370810012",6991263.74014001,699991.93745501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370810","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811001",6992051.02112000,699018.89419001,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811002",6991732.02110501,698952.84911500,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811011",6993050.48385500,697712.05898501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811012",6993541.21429501,697497.06911501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811017",6993974.31881001,696667.68133501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811018",6993344.26306000,697302.96975501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811019",6991326.43244000,699013.58119500,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811020",6990825.19366500,699379.07938500,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811021",6990539.66019501,699552.92587500,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370811022",6991934.78534000,698526.30718501,"35",Ontario,"3537",Essex,CTY,"3537003",Leamington,"3537003",Leamington,MU,"3570",Windsor--Sarnia,"35017",Chatham-Kent--Leamington,"557","3","557","35557",Leamington,D,,,"35370045","35370811","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370852003",6959682.82814000,727051.63172000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370852","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370853001",6960345.11299001,728051.62176500,"35",Ontario,"3537",Essex,CTY,"3537048",Tecumseh,"3537048",Tecumseh,T,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590120.03","0120.03","35370005","35370853","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370853003",6960403.33142500,727777.73765000,"35",Ontario,"3537",Essex,CTY,"3537048",Tecumseh,"3537048",Tecumseh,T,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590120.03","0120.03","35370005","35370853","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370853004",6960611.07905500,727804.60779000,"35",Ontario,"3537",Essex,CTY,"3537048",Tecumseh,"3537048",Tecumseh,T,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590120.03","0120.03","35370005","35370853","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370854001",6960532.02082001,728107.01783000,"35",Ontario,"3537",Essex,CTY,"3537048",Tecumseh,"3537048",Tecumseh,T,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590120.03","0120.03","35370005","35370854","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370855001",6959181.03184500,728168.72437000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370855","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370855002",6959196.52571000,728073.29780500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370855","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370855003",6959446.33269501,727910.41841000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370855","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370855004",6959418.93214501,727758.31651000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370855","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370856001",6959159.94649000,727856.66202001,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370856","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370856002",6959018.54285500,727485.73112500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370856","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370856003",6958921.89227500,727702.83967000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370856","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370857001",6958732.82142501,728156.95301000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370857","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370857002",6958802.86356001,728062.89996500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35116",Windsor--Tecumseh,"559","1","559","35559",Windsor,B,"5590019.04","0019.04","35370015","35370857","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163001",6950881.65757000,725288.25016000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163003",6950915.95395500,725041.70466001,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163004",6950865.71276001,724956.20385500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163005",6950811.34435000,724875.77185500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163006",6950746.83300000,724764.68598000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163007",6950916.62642500,724720.48948000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163008",6950953.10820001,724630.90600500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163009",6950991.92318501,724762.55230000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163012",6950457.39277001,725372.50082500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370163013",6950637.65220001,725035.80050500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370163","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164002",6950564.62665000,725260.84409000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164003",6950642.43738501,725301.50827000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164004",6950486.77289000,725220.46733000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164005",6950416.87379000,725180.34205500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164006",6950359.23481500,725120.49070501,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370164007",6950278.37800500,725269.45344000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370164","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165001",6950195.97619501,725226.17903500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165002",6950139.65804501,725099.61633001,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165003",6950282.36801501,725072.27540500,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165004",6950378.12029000,724914.43453000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165005",6950454.69193500,724965.20305000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165006",6950537.24607000,724838.47013000,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
"35370165007",6950461.18584500,724788.89007501,"35",Ontario,"3537",Essex,CTY,"3537039",Windsor,"3537039",Windsor,CY,"3570",Windsor--Sarnia,"35117",Windsor West / Windsor-Ouest,"559","1","559","35559",Windsor,B,"5590014.00","0014.00","35370026","35370165","3568",Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comté d'Essex,430749.58101899998,1991396068.75000000000
